sampleid,db_id,program_id,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,texture_notes,sensation_notes,overdose,od,overdose_notes,fatal_od,confirmatory,date_complete,lab_num_substances_any,lab_num_substances,lab_null,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any,state_county,statefips,countyfips_3,countyfips
"USUDMT32221",1,90,"Guilford County","NC","North Carolina","22mar2021","unknown","unknown","unused","DMT",0,0,0,0,0,0,0,0,1,"",0,"",,,,,,"","","",,,,,,,,,,,"","unknown",,,,0,"04mar2022",3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD COUNTY",37,81,37081
"900227",12879,179,"Burke County","NC","North Carolina","29apr2025","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","typical","normal",,,,,,,,,,,"","involved in OD",1,,,0,"20may2025",3,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | BURKE COUNTY",37,23,37023
"900246",12880,179,"Burke County","NC","North Carolina","29apr2025","scoop","scoop","taken","fentanyl",1,1,0,0,0,0,0,0,0,"brown",0,"",,,,,,"","typical","normal",,,,,,,,,,,"","involved in OD",1,,,0,"20may2025",3,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | BURKE COUNTY",37,23,37023
"900263",12881,179,"Gaston County","NC","North Carolina","30apr2025","scoop","scoop","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","typical","stronger",,,,,,,,,,,"not strong for the person","unknown",,,,0,"20may2025",5,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | GASTON COUNTY",37,71,37071
"900154",12882,179,"Burke County","NC","North Carolina","01may2025","scoop","scoop","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"light blue; white",1,"",,,,,,"","stronger","stronger",,,,,,,,,,,"","unknown",,,,0,"20may2025",3,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | BURKE COUNTY",37,23,37023
"900198",12883,179,"McDowell County","NC","North Carolina","01may2025","scoop","scoop","taken","fentanyl; methamphetamine",1,1,0,1,0,1,0,0,0,"purple",1,"oil/wax",,,,,,"","typical","normal",,,,,,,,,,,"","involved in OD",1,,,0,"20may2025",6,5,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | MCDOWELL COUNTY",37,111,37111
"900135",12884,179,"McDowell County","NC","North Carolina","01may2025","scoop","scoop","taken","fentanyl",1,1,0,0,0,0,0,0,0,"",0,"",,,,,,"","typical","normal",,,,,,,,,,,"","unknown",,,,0,"20may2025",10,5,,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | MCDOWELL COUNTY",37,111,37111
"600871",12956,168,"Franklin County","NC","North Carolina","07may2025","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"gray; white",0,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,,"","involved in OD",1,,,0,"23may2025",6,4,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | FRANKLIN COUNTY",37,69,37069
"600867",12957,168,"Franklin County","NC","North Carolina","14apr2025","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","","",,,,,,,,,,,"makes you break out","not overdose related",0,,,0,"20may2025",2,2,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | FRANKLIN COUNTY",37,69,37069
"600960",12958,168,"Macon County","NC","North Carolina","16apr2025","other","other","taken","fentanyl",1,1,0,0,0,0,0,0,0,"purple",1,"powder",,,1,,,"","weird; unpleasant","",1,,,,,,,,,,"agro, agitated","not overdose related",0,,,0,"23may2025",6,2,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | MACON COUNTY",37,113,37113
"603267",13141,167,"Buncombe County","NC","North Carolina","01may2025","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"gray; purple",0,"powder",,,1,,,"","typical","normal",,,,,,,,,,,"","involved in OD",1,,,0,"27may2025",5,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"603268",13142,167,"Buncombe County","NC","North Carolina","14may2025","scoop","scoop","taken","fentanyl",1,1,0,0,0,0,0,0,0,"beige",0,"",,,,,,"","","",1,,,,,,,,,,"odd taste and smell","not overdose related",0,,,0,"27may2025",8,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"603261",13143,167,"Buncombe County","NC","North Carolina","08may2025","other","other","taken","fentanyl",1,1,0,0,0,0,0,0,0,"",0,"",,,,,,"","unusual taste","",,,,,,,,,,,"blockage in vein","unknown",,,,0,"27may2025",11,5,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"603260",13144,167,"Buncombe County","NC","North Carolina","07apr2025","unknown","unknown","unused","fentanyl; cocaine",1,1,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","unused/not used yet","",,,,,,,,,,,"","not overdose related",0,,,0,"27may2025",4,4,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"603262",13145,167,"Buncombe County","NC","North Carolina","07apr2025","unknown","unknown","unused","crack; fentanyl",1,1,0,1,0,0,1,0,0,"white",0,"powder; crumbly; chunky",,,1,,,"","unused/not used yet","",,,,,,,,,,,"","not overdose related",0,,,0,"27may2025",3,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"603269",13146,167,"Buncombe County","NC","North Carolina","14may2025","other","other","taken","unknown; fentanyl",1,1,0,0,0,0,0,0,0,"",0,"",,,,,,"","","",1,,,,,,,,,,"odd taste and smell","not overdose related",0,,,0,"27may2025",5,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"603214",13168,34,"Edgecombe County","NC","North Carolina","08may2025","scoop","scoop","taken","fentanyl; unknown",1,1,0,0,0,0,0,0,0,"dark brown",0,"powder; plant/leaf",,,1,,,"","","",1,,,,,,,,,,"odd smell","not overdose related",0,,,0,"06jun2025",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"603213",13169,34,"Edgecombe County","NC","North Carolina","07may2025","swab","swab","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","nice","",,,,,1,,,,,,"","not overdose related",0,,,0,"06jun2025",2,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"603210",13170,34,"Edgecombe County","NC","North Carolina","07may2025","swab","swab","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","nice","",,,,,1,,,,,,"","not overdose related",0,,,0,"02jun2025",4,3,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"603211",13171,34,"Edgecombe County","NC","North Carolina","07may2025","swab","swab","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","nice","",,,,,1,,,,,,"","not overdose related",0,,,0,"02jun2025",9,4,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"811944",13241,73,"Pender County","NC","North Carolina","14may2025","scoop","scoop","unused","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"sticky; powder; chunky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"26may2025",6,5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | PENDER COUNTY",37,141,37141
"811942",13242,73,"Pender County","NC","North Carolina","14may2025","scoop","scoop","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"02jun2025",8,3,,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,"NC | PENDER COUNTY",37,141,37141
"811941",13243,73,"Pender County","NC","North Carolina","14may2025","scoop","scoop","unused","fentanyl",1,1,0,0,0,0,0,0,0,"blue; white",1,"powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"26may2025",10,8,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | PENDER COUNTY",37,141,37141
"811940",13244,73,"Cumberland County","NC","North Carolina","14may2025","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"purple",1,"",,,,,,"","","",,,,,,,,,,,"","involved in OD",1,,,1,"26may2025",7,3,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | CUMBERLAND COUNTY",37,51,37051
"602767",13274,76,"Wake County","NC","North Carolina","09may2025","scoop","scoop","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals; powder; flaky; chunky",,,1,,1,"","weaker; typical","weaker",,1,,,,,,,,,"maybe hallucinations","not overdose related",0,,,0,"29may2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | WAKE COUNTY",37,183,37183
"602221",13433,34,"Edgecombe County","NC","North Carolina","23may2025","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,,"","involved in OD",1,,,0,"06jun2025",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"602439",13434,34,"Edgecombe County","NC","North Carolina","23may2025","swab","swab","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"10jun2025",4,3,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"604924",13435,34,"Edgecombe County","NC","North Carolina","20may2025","pill","pill","taken","xylazine; M30; fentanyl",1,1,1,0,0,0,0,0,0,"blue",1,"pill",,1,,,,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,0,"10jun2025",6,3,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"604931",13436,34,"Edgecombe County","NC","North Carolina","20may2025","pill","pill","taken","xylazine; M30; fentanyl",1,1,1,0,0,0,0,0,0,"blue",1,"pill",,1,,,,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,0,"09jun2025",5,2,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"603113",13437,34,"Edgecombe County","NC","North Carolina","23may2025","swab","swab","taken","fentanyl; benzodiazepine",1,1,0,0,1,0,0,0,0,"",0,"powder",,,1,,,"","sedating; stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,0,"10jun2025",9,6,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"603105",13438,34,"Edgecombe County","NC","North Carolina","23may2025","unknown","unknown","taken","fentanyl; benzodiazepine",1,1,0,0,1,0,0,0,0,"",0,"powder",,,1,,,"","sedating; stronger","stronger",,,,,,,,,,,"","involved in OD",1,,,0,"10jun2025",9,5,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"603118",13439,34,"Edgecombe County","NC","North Carolina","23may2025","swab","swab","taken","fentanyl; unknown; benzodiazepine",1,1,0,0,1,0,0,0,0,"",0,"powder",,,1,,,"","sedating; stronger","stronger",,,,,,,,,,,"","involved in OD",1,,,0,"10jun2025",9,5,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"603108",13440,34,"Edgecombe County","NC","North Carolina","23may2025","swab","swab","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"brown",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"typical","not overdose related",0,,,0,"10jun2025",7,4,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"602842",13441,34,"Edgecombe County","NC","North Carolina","23may2025","swab","swab","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"typical","not overdose related",0,,,0,"13jun2025",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"602171",13442,34,"Edgecombe County","NC","North Carolina","23may2025","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,0,"10jun2025",4,3,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"604969",13457,153,"Buncombe County","NC","North Carolina","05may2025","scoop","scoop","unused","unknown; fentanyl; carfentanil",1,1,0,0,0,0,0,0,0,"clear",0,"crystals",,,,,1,"","","",,,,,,,,,,,"","unknown",,,,0,"10jun2025",6,2,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"604956",13458,153,"McDowell County","NC","North Carolina","27may2025","cotton","cotton","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"cloudy",0,"crystals; chunky",,,,,1,"","","",,,,,,,1,1,,,"frequent abscesses, more intense rush, burn after injection","not overdose related",0,,,0,"03jun2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MCDOWELL COUNTY",37,111,37111
"604957",13459,153,"Buncombe County","NC","North Carolina","05may2025","swab","swab","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"crystals; powder",,,1,,1,"","","",,,,,,,,,,,"","unknown",,,,0,"09jun2025",4,2,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"602858",13466,9,"Surry County","NC","North Carolina","25may2025","scoop","scoop","taken","fentanyl; xylazine; methadone",1,1,1,0,0,0,0,0,0,"pink",1,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,,"","involved in OD",1,,,0,"06jun2025",4,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | SURRY COUNTY",37,171,37171
"602655",13474,52,"Buncombe County","NC","North Carolina","29apr2025","spatula","spatula","unused","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"gray",0,"",,,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"06jun2025",10,4,,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"603337",13475,52,"Buncombe County","NC","North Carolina","27may2025","unknown","unknown","taken","LSD",0,0,0,0,0,0,0,0,1,"golden",1,"",,,,,,"","typical; hallucinations; odd taste","normal",,1,,,,,,,,,"","not overdose related",0,,,1,"04jun2025",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"603339",13476,52,"Madison County","NC","North Carolina","27may2025","pill","pill","taken","MDMA",0,0,0,0,0,0,0,0,1,"purple",1,"pill",,1,,,,"","unusual","",,,,,,,,,,,"","not overdose related",0,,,1,"04jun2025",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MADISON COUNTY",37,115,37115
"811943",13649,73,"Johnston County","NC","North Carolina","05jun2025","scoop","scoop","taken","fentanyl",1,1,0,0,0,0,0,0,0,"brown; gray",0,"powder; dull; chunky",,,1,,,"dull","nice","",,,,,1,,,,,,"","not overdose related",0,,,1,"13jun2025",10,3,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | JOHNSTON COUNTY",37,101,37101
"811828",13650,73,"Johnston County","NC","North Carolina","05jun2025","pill","pill","unused","M30",1,0,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"13jun2025",4,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | JOHNSTON COUNTY",37,101,37101
"811826",13651,73,"Pender County","NC","North Carolina","05jun2025","scoop","scoop","taken","dope",0,0,0,0,0,0,0,0,0,"gray; blue",0,"paste",,,,,,"","sedating","",,,,,,,,,,,"benzene smell","involved in OD",1,,,1,"13jun2025",8,6,,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,"NC | PENDER COUNTY",37,141,37141
"603224",13652,73,"Johnston County","NC","North Carolina","06jun2025","swab","swab","unused","unknown",0,0,0,0,0,0,0,0,0,"purple",1,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,0,"13jun2025",10,6,,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,"NC | JOHNSTON COUNTY",37,101,37101
"603402",13668,153,"Buncombe County","NC","North Carolina","30may2025","scoop","scoop","taken","crack",0,0,0,1,0,0,1,0,0,"cloudy; white",0,"rock",,,,,,"","unusual","",,,,,,,,,,,"","not overdose related",0,,,0,"12jun2025",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"603405",13669,153,"Buncombe County","NC","North Carolina","05jun2025","scoop","scoop","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear; translucent",0,"crystals",,,,,1,"","weaker; unusual; unpleasant","weaker",1,,,,,,,,,,"body high","not overdose related",0,,,0,"12jun2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"603403",13670,153,"Buncombe County","NC","North Carolina","01jun2025","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"cloudy; white",0,"powder; chunky",,,1,,,"","sedating","",,,,,,,,,,,"no taste no smell","not overdose related",0,,,0,"13jun2025",4,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"603110",13714,34,"Edgecombe County","NC","North Carolina","04jun2025","scoop","scoop","taken","fentanyl; xylazine; benzodiazepine",1,1,1,0,1,0,0,0,0,"white",0,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,0,"16jun2025",11,5,,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"603186",13715,34,"Edgecombe County","NC","North Carolina","04jun2025","pill","pill","taken","fentanyl; xylazine; M30",1,1,1,0,0,0,0,0,0,"",0,"pill",,1,,,,"","nice","",,,,,1,,,,,,"","not overdose related",0,,,0,"16jun2025",9,5,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"603185",13716,34,"Edgecombe County","NC","North Carolina","04jun2025","scoop","scoop","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"purple",1,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,0,"16jun2025",6,6,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"603187",13717,34,"Edgecombe County","NC","North Carolina","04jun2025","pill","pill","taken","fentanyl; xylazine; M30",1,1,1,0,0,0,0,0,0,"",0,"pill",,1,,,,"","nice","",,,,,1,,,,,,"","not overdose related",0,,,0,"16jun2025",9,3,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"900217",13758,179,"Burke County","NC","North Carolina","01jun2025","unknown","unknown","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"rock; shards",,,,,1,"","typical","normal",,,,,,,,,,,"","unknown",,,,0,"16jun2025",2,2,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | BURKE COUNTY",37,23,37023
"900188",13759,179,"","NC","North Carolina","01jun2025","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"purple",1,"",,,,,,"","typical","normal",,,,1,,,,,,,"maybe a little tranq because it puts me out","unknown",,,,0,"16jun2025",6,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | ",,,
"900109",13760,179,"Gaston County","NC","North Carolina","04jun2025","scoop","scoop","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","sedating","",,,,1,,,,,,,"extremely tired, believes it's tranq","not overdose related",0,,,0,"16jun2025",3,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | GASTON COUNTY",37,71,37071
"900299",13761,179,"","NC","North Carolina","04jun2025","","","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"off-white; white",0,"powder",,,1,,,"","typical","normal",,,,,,,,,,,"thinks fetty","not overdose related",0,,,0,"17jun2025",5,4,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | ",,,
