sampleid,db_id,program_id,substance,pubchemcid,cas,abundance,method,date_complete,gcms_peak,primary,trace,confirmatory,lab_null,lab_num_substances_any,lab_num_substances,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any
"900135",3805762,179,"medetomidine",68602,"86347-14-0","trace","GCMS","20may2025",,0,1,0,,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900135",3805763,179,"xylazine",5707,"7361-61-7","trace","GCMS","20may2025",,0,1,0,,10,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900135",3805764,179,"cocaine",446220,"50-36-2","trace","GCMS","20may2025",,0,1,0,,10,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900135",3805765,179,"bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate",164282,"52829-07-9","trace","GCMS","20may2025",,0,1,0,,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900135",3805766,179,"phenethyl 4-ANPP",165365057,"2712312-12-2","trace","GCMS","20may2025",,0,1,0,,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900143",3805734,179,"4-ANPP",88890,"21409-26-7","","GCMS","20may2025",9.2399998,1,0,0,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900143",3805735,179,"fentanyl",3345,"437-38-7","","GCMS","20may2025",10.43,1,0,0,,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900150",3799779,179,"fentanyl",3345,"437-38-7","","GCMS","07mar2025",10.48,1,0,0,,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900150",3799780,179,"N-phenylpropanamide",12107,"620-71-3","","GCMS","07mar2025",5.02,1,0,0,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900150",3799781,179,"ethyl 4-ANPP",156346345,"","trace","GCMS","07mar2025",,0,1,0,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900154",3805749,179,"4-ANPP",88890,"21409-26-7","","GCMS","20may2025",9.2399998,1,0,0,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900154",3805750,179,"fentanyl",3345,"437-38-7","","GCMS","20may2025",10.43,1,0,0,,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900173",3808837,179,"lidocaine",3676,"137-58-6","","GCMS","17jun2025",7.1100001,1,0,0,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"900173",3808838,179,"1-phenethyl-4-propionyloxypiperidine",91725431,"1462260-87-2","","GCMS","17jun2025",7.4400001,1,0,0,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900173",3808839,179,"4-ANPP",88890,"21409-26-7","","GCMS","17jun2025",9.1700001,1,0,0,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900173",3808840,179,"fentanyl",3345,"437-38-7","","GCMS","17jun2025",10.32,1,0,0,,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900177",3808800,179,"erythritol",222285,"149-32-6","","GCMS","17jun2025",4.3200002,1,0,0,,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900177",3808801,179,"lidocaine",3676,"137-58-6","","GCMS","17jun2025",7.1100001,1,0,0,,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"900177",3808802,179,"4-ANPP",88890,"21409-26-7","","GCMS","17jun2025",9.1599998,1,0,0,,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900177",3808803,179,"fentanyl",3345,"437-38-7","","GCMS","17jun2025",10.32,1,0,0,,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900177",3808804,179,"1-phenethyl-4-propionyloxypiperidine",91725431,"1462260-87-2","trace","GCMS","17jun2025",,0,1,0,,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900177",3808805,179,"phenethyl 4-ANPP",165365057,"2712312-12-2","trace","GCMS","17jun2025",,0,1,0,,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900179",3799783,179,"methyl ecgonidine (MED)",119478,"43021-26-7","trace","GCMS","05mar2025",,0,1,0,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"900179",3799784,179,"ketamine",3821,"6740-88-1","trace","GCMS","05mar2025",,0,1,0,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900179",3799785,179,"ecgonine methylester (EME)",104904,"9/1/43","trace","GCMS","05mar2025",,0,1,0,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"900185",3802879,179,"fentanyl",3345,"437-38-7","","GCMS","14apr2025",10.46,1,0,0,,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900188",3808786,179,"fentanyl",3345,"437-38-7","","GCMS","16jun2025",10.33,1,0,0,,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900188",3808787,179,"phenethyl 4-ANPP",165365057,"2712312-12-2","","GCMS","16jun2025",13.79,1,0,0,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900188",3808788,179,"erythritol",222285,"149-32-6","trace","GCMS","16jun2025",,0,1,0,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900188",3808789,179,"lidocaine",3676,"137-58-6","trace","GCMS","16jun2025",,0,1,0,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"900188",3808790,179,"N-phenethyl-N-phenylpropionamide",54037118,"","","GCMS","16jun2025",7.6599998,1,0,0,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900192",3809413,179,"xylazine",5707,"7361-61-7","","","23jun2025",7.52,1,0,0,,8,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900192",3809414,179,"2,2,6,6-tetramethyl-4-piperidinol",75471,"","trace","","23jun2025",,0,1,0,,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900192",3809415,179,"methamphetamine",10836,"537-46-2","trace","","23jun2025",,0,1,0,,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900192",3809416,179,"caffeine",2519,"58-08-2","trace","","23jun2025",,0,1,0,,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"900192",3809417,179,"lidocaine",3676,"137-58-6","trace","","23jun2025",,0,1,0,,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"900192",3809418,179,"N-phenethyl-N-phenylpropionamide",54037118,"","trace","","23jun2025",,0,1,0,,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900192",3809419,179,"fentanyl",3345,"437-38-7","trace","","23jun2025",,0,1,0,,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900198",3805752,179,"methamphetamine",10836,"537-46-2","","GCMS","20may2025",4.3800001,1,0,0,,6,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900198",3805753,179,"lidocaine",3676,"137-58-6","","GCMS","20may2025",7.1799998,1,0,0,,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"900198",3805754,179,"tetracaine",5411,"94-24-6","","GCMS","20may2025",8.3900003,1,0,0,,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900198",3805755,179,"fentanyl",3345,"437-38-7","","GCMS","20may2025",10.44,1,0,0,,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900198",3805756,179,"4-ANPP",88890,"21409-26-7","trace","GCMS","20may2025",,0,1,0,,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900217",3808784,179,"methamphetamine",10836,"537-46-2","","GCMS","16jun2025",4.52,1,0,0,,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900227",3805738,179,"4-ANPP",88890,"21409-26-7","","GCMS","20may2025",9.2399998,1,0,0,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900227",3805739,179,"fentanyl",3345,"437-38-7","","GCMS","20may2025",10.43,1,0,0,,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900235",3799775,179,"fentanyl",3345,"437-38-7","","GCMS","07mar2025",,1,0,0,,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900235",3799776,179,"xylazine",5707,"7361-61-7","trace","GCMS","07mar2025",,0,1,0,,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900236",3809451,179,"cannabinol",2543,"521-35-7","","","23jun2025",9.4300003,1,0,0,,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"900236",3809452,179,"methamphetamine",10836,"537-46-2","trace","","23jun2025",,0,1,0,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900236",3809453,179,"fentanyl",3345,"437-38-7","trace","","23jun2025",,0,1,0,,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900245",3799788,179,"N,N-dimethyltryptamine (DMT)",6089,"61-50-7","trace","GCMS","05mar2025",,0,1,0,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900245",3799789,179,"ketamine",3821,"6740-88-1","","GCMS","05mar2025",7.21,1,0,0,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900246",3805741,179,"4-ANPP",88890,"21409-26-7","","GCMS","20may2025",9.2399998,1,0,0,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900246",3805742,179,"fentanyl",3345,"437-38-7","","GCMS","20may2025",10.42,1,0,0,,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900257",3811681,179,"fentanyl",3345,"437-38-7","","GCMS","14jul2025",10.33,1,0,0,,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900257",3811682,179,"xylazine",5707,"7361-61-7","trace","GCMS","14jul2025",,0,1,0,,6,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900257",3811683,179,"ethyl 4-ANPP",156346345,"","trace","GCMS","14jul2025",,0,1,0,,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900257",3811684,179,"bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate",164282,"52829-07-9","trace","GCMS","14jul2025",,0,1,0,,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900257",3811685,179,"phenethyl 4-ANPP",165365057,"2712312-12-2","trace","GCMS","14jul2025",,0,1,0,,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900263",3805744,179,"fentanyl",3345,"437-38-7","","GCMS","20may2025",10.47,1,0,0,,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900263",3805745,179,"NPP",7096,"","trace","GCMS","20may2025",,0,1,0,,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900263",3805746,179,"N-phenylpropanamide",12107,"620-71-3","trace","GCMS","20may2025",,0,1,0,,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900263",3805747,179,"1,3-Diacetin",66924,"105-70-4","trace","GCMS","20may2025",,0,1,0,,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900264",3802870,179,"fentanyl",3345,"437-38-7","","GCMS","14apr2025",10.47,1,0,0,,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900271",3802873,179,"fentanyl",3345,"437-38-7","","GCMS","14apr2025",10.46,1,0,0,,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900271",3802874,179,"erythritol",222285,"149-32-6","trace","GCMS","14apr2025",,0,1,0,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900279",3802898,179,"fentanyl",3345,"437-38-7","","GCMS","14apr2025",10.46,1,0,0,,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900286",3802887,179,"xylazine",5707,"7361-61-7","","GCMS","15apr2025",7.5900002,1,0,0,,10,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900286",3802888,179,"4-ANPP",88890,"21409-26-7","","GCMS","15apr2025",9.2600002,1,0,0,,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900286",3802889,179,"fentanyl",3345,"437-38-7","","GCMS","15apr2025",10.45,1,0,0,,10,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900286",3802890,179,"bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate",164282,"52829-07-9","","GCMS","15apr2025",12.54,1,0,0,,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900286",3802891,179,"NPP",7096,"","trace","GCMS","15apr2025",,0,1,0,,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900286",3802892,179,"lidocaine",3676,"137-58-6","trace","GCMS","15apr2025",,0,1,0,,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"900286",3802893,179,"medetomidine",68602,"86347-14-0","trace","GCMS","15apr2025",,0,1,0,,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900286",3802894,179,"tetracaine",5411,"94-24-6","trace","GCMS","15apr2025",,0,1,0,,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900286",3802895,179,"clonazepam",2802,"1622-61-3","trace","GCMS","15apr2025",,0,1,0,,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"900299",3808795,179,"N-phenylpropanamide",12107,"620-71-3","","GCMS","17jun2025",5.3299999,1,0,0,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900299",3808796,179,"4-ANPP",88890,"21409-26-7","","GCMS","17jun2025",9.1599998,1,0,0,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"900299",3808797,179,"fentanyl",3345,"437-38-7","","GCMS","17jun2025",10.32,1,0,0,,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900299",3808798,179,"nicotine",89594,"54-11-5","trace","GCMS","17jun2025",,0,1,0,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"901005",3775326,156,"tianeptine",68870,"72797-41-2","","GCMS","15feb2024",8.79,1,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"901006",3775394,201,"delta-9-THC",16078,"8/3/72","","GCMS","20feb2024",8.8199997,1,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"901006",3775395,201,"delta-8-THC acetate",14589394,"","","GCMS","20feb2024",8.5200005,1,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"901006",3775396,201,"delta-9-THC acetate",198013,"","","GCMS","20feb2024",8.6199999,1,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"902076",3785984,72,"xylazine",5707,"7361-61-7","","GCMS","13sep2024",7.6799998,1,0,0,,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"902076",3785985,72,"fentanyl",3345,"437-38-7","","GCMS","13sep2024",10.61,1,0,0,,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"902076",3785986,72,"4-ANPP",88890,"21409-26-7","trace","GCMS","13sep2024",,0,1,0,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"902077",3785938,72,"fentanyl",3345,"437-38-7","","GCMS","13sep2024",10.61,1,0,0,,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"902077",3785939,72,"xylazine",5707,"7361-61-7","trace","GCMS","13sep2024",,0,1,0,,7,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"902077",3785940,72,"despropionyl p-fluorofentanyl",21812144,"122861-41-0","trace","GCMS","13sep2024",,0,1,0,,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"902077",3785941,72,"4-ANPP",88890,"21409-26-7","trace","GCMS","13sep2024",,0,1,0,,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"902077",3785942,72,"acetylcodeine",5486550,"6703-27-1","trace","GCMS","13sep2024",,0,1,0,,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"902077",3785943,72,"papaverine",4680,"58-74-2","trace","GCMS","13sep2024",,0,1,0,,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"902078",3786266,72,"heroin",5462328,"561-27-3","","GCMS","24sep2024",10.15,1,0,0,,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"902078",3786267,72,"lidocaine",3676,"137-58-6","trace","GCMS","24sep2024",,0,1,0,,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"902078",3786268,72,"despropionyl p-fluorofentanyl",21812144,"122861-41-0","trace","GCMS","24sep2024",,0,1,0,,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"902078",3786269,72,"4-ANPP",88890,"21409-26-7","trace","GCMS","24sep2024",,0,1,0,,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"902078",3786270,72,"benzoylecgonine (BZ)",23056,"6/2/81","trace","GCMS","24sep2024",,0,1,0,,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"902078",3786271,72,"fentanyl",3345,"437-38-7","trace","GCMS","24sep2024",,0,1,0,,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
